px,pz,theta,vx,vz,theta_dot
-2.528584591477031629e-01,5.132420461665271327e-01,-2.194927430571859753e-02,8.634690764417342068e-01,-6.171764799721388695e-01,2.973845158525683097e-01
-2.519949900712614155e-01,5.126248696865549626e-01,-2.165188978986603077e-02,8.636872895309016807e-01,-6.170463770732312891e-01,2.855029838712780932e-01
-2.511313027817305144e-01,5.120078233094816911e-01,-2.136638680599475121e-02,8.639025605860262136e-01,-6.169155628458840024e-01,2.742396953321542541e-01
-2.502674002211444648e-01,5.113909077466357589e-01,-2.109214711066259573e-02,8.641150065720930584e-01,-6.167840758634690612e-01,2.634761229191373011e-01
-2.494032852145723622e-01,5.107741236707722399e-01,-2.082867098774345699e-02,8.643247384695978974e-01,-6.166519493586166689e-01,2.531154783611129777e-01
-2.485389604761027715e-01,5.101574717214135690e-01,-2.057555550938234418e-02,8.645318623977935601e-01,-6.165192134530996793e-01,2.430760739121664848e-01
-2.476744286137049778e-01,5.095409525079604984e-01,-2.033247943547017780e-02,8.647364805370856278e-01,-6.163858968259323667e-01,2.332865674434617120e-01
-2.468096921331678906e-01,5.089245666111346100e-01,-2.009919286802671484e-02,8.649386919092418857e-01,-6.162520281183478943e-01,2.236823270164832178e-01
-2.459447534412586567e-01,5.083083145830162852e-01,-1.987551054101023215e-02,8.651385930577296657e-01,-6.161176372888501618e-01,2.142024129701767532e-01
-2.450796148482009273e-01,5.076921969457274253e-01,-1.966130812804005659e-02,8.653362786601921375e-01,-6.159827571109124378e-01,2.047867995062992996e-01
-2.442142785695407270e-01,5.070762141886164809e-01,-1.945652132853375668e-02,8.655318420986047867e-01,-6.158474250389004423e-01,1.953734882422384633e-01
-2.433487467274421112e-01,5.064603667635775297e-01,-1.926114784029151969e-02,8.657253760086212058e-01,-6.157116857683884170e-01,1.858951086150825716e-01
-2.424830213514334865e-01,5.058446550778091799e-01,-1.907525273167643559e-02,8.659169728268938382e-01,-6.155755950339275584e-01,1.762744206523847168e-01
-2.416171043786065897e-01,5.052290794827752896e-01,-1.889897831102405057e-02,8.661067253521502751e-01,-6.154392256419947138e-01,1.664177338292662234e-01
-2.407509976532544449e-01,5.046136402571332891e-01,-1.873256057719478382e-02,8.662947273288196248e-01,-6.153026777351425780e-01,1.562043748923133135e-01
-2.398847029259256192e-01,5.039983375793981590e-01,-1.857635620230247211e-02,8.664810740399978561e-01,-6.151660976614439225e-01,1.454682934836078745e-01
-2.390182218518856205e-01,5.033831714817367242e-01,-1.843088790881886388e-02,8.666658628218840699e-01,-6.150297161598612394e-01,1.339626598048228034e-01
-2.381515559890637346e-01,5.027681417655768259e-01,-1.829692524901404063e-02,8.668491931363884184e-01,-6.148939362287261234e-01,1.212828984274328253e-01
-2.372847067959273359e-01,5.021532478293481150e-01,-1.817564235058660715e-02,8.670311646461522637e-01,-6.147595767158429148e-01,1.066682739833044180e-01
-2.364176756312811878e-01,5.015384882526322530e-01,-1.806897407660330163e-02,8.672118647857944840e-01,-6.146287868729100046e-01,8.833192755149414654e-02
-2.355504637664953826e-01,5.009238594657593469e-01,-1.798064214905180716e-02,8.673912610648419896e-01,-6.145114520781846945e-01,5.961118434395448751e-02
-2.346830725054305511e-01,5.003093480136812099e-01,-1.792103096470785278e-02,8.672987167156557264e-01,-6.294677852792193162e-01,-6.994409528367124818e-01
-2.338157737887149035e-01,4.996798802284019847e-01,-1.862047191754456418e-02,8.674776721468128171e-01,-6.292930766358417749e-01,-6.334875613970882835e-01
-2.329482961165680877e-01,4.990505871517661451e-01,-1.925395947894165127e-02,8.676636202332282943e-01,-6.291180131004234788e-01,-5.699197772444537513e-01
-2.320806324963348710e-01,4.984214691386656959e-01,-1.982387925618610616e-02,8.678559029601912167e-01,-6.289425882379817700e-01,-5.086572096250789876e-01
-2.312127765933746915e-01,4.977925265504277164e-01,-2.033253646581118651e-02,8.680538860660171885e-01,-6.287667944529797825e-01,-4.496225050655067723e-01
-2.303447227073086856e-01,4.971637597559747102e-01,-2.078215897087669350e-02,8.682569582349971560e-01,-6.285906235494963523e-01,-3.927408905620792812e-01
-2.294764657490736826e-01,4.965351691324252359e-01,-2.117489986143877151e-02,8.684645303275576600e-01,-6.284140668756739156e-01,-3.379400905377653586e-01
-2.286080012187461374e-01,4.959067550655495427e-01,-2.151283995197653814e-02,8.686760346358959328e-01,-6.282371154568646698e-01,-2.851502424666029212e-01
-2.277393251841102473e-01,4.952785179500927004e-01,-2.179799019444314187e-02,8.688909241644082737e-01,-6.280597601139944475e-01,-2.343038162797144719e-01
-2.268704342599458523e-01,4.946504581899787145e-01,-2.203229401072285751e-02,8.691086719340952449e-01,-6.278819915691730147e-01,-1.853355364866559607e-01
-2.260013255880117533e-01,4.940225761984095576e-01,-2.221762954720951297e-02,8.693287703101759689e-01,-6.277038005396211595e-01,-1.381823069035874041e-01
-2.251319968177015740e-01,4.933948723978699435e-01,-2.235581185411309943e-02,8.695507303521613496e-01,-6.275251778208917885e-01,-9.278313789552056212e-02
-2.242624460873494097e-01,4.927673472200490568e-01,-2.244859499200861988e-02,8.697740811856580212e-01,-6.273461143602880874e-01,-4.907907604884805680e-02
-2.233926720061637505e-01,4.921400011056887847e-01,-2.249767406805746814e-02,8.699983693951930386e-01,-6.271666013213125224e-01,-7.013136190617920429e-03
-2.225226736367685587e-01,4.915128345043674463e-01,-2.250468720424808611e-02,8.702231584373696371e-01,-6.269866301399241726e-01,3.346976433158142111e-02
-2.216524504783311811e-01,4.908858478742275100e-01,-2.247121743991650419e-02,8.704480280736683895e-01,-6.268061925740289198e-01,7.242287023860105588e-02
-2.207820024502575029e-01,4.902590416816534624e-01,-2.239879456967790172e-02,8.706706693512596962e-01,-6.267100180523029751e-01,1.282446286422252862e-02
-2.199113317809062440e-01,4.896323316636011502e-01,-2.238597010681367752e-02,8.708945059291391955e-01,-6.265284471868887151e-01,5.263921125081110625e-02
-2.190404372749771011e-01,4.890058032164142365e-01,-2.233333089556286538e-02,8.711138655422098198e-01,-6.265411067938804202e-01,1.792351262395986966e-01
-2.181693234094349010e-01,4.883792621096203490e-01,-2.215409576932326693e-02,8.713370640599911177e-01,-6.263588038642923239e-01,1.700131208043132447e-01
-2.172979863453749216e-01,4.877529033057560470e-01,-2.198408264851895236e-02,8.715584755547421958e-01,-6.261762827224639505e-01,1.605101690649224921e-01
-2.164264278698201927e-01,4.871267270230335567e-01,-2.182357247945403145e-02,8.717781900584057331e-01,-6.259936389521171263e-01,1.506025320406014778e-01
-2.155546496797617895e-01,4.865007333840814518e-01,-2.167296994741342922e-02,8.719962994453277494e-01,-6.258110147000126577e-01,1.401153783505524886e-01
-2.146826533803164738e-01,4.858749223693814567e-01,-2.153285456906287726e-02,8.722128978181825643e-01,-6.256286389914519352e-01,1.287816423919969921e-01
-2.138104404824982818e-01,4.852492937303899967e-01,-2.140407292667087860e-02,8.724280812212100722e-01,-6.254469240647245742e-01,1.161492169168387434e-01
-2.129380124012770770e-01,4.846238468063252536e-01,-2.128792370975404052e-02,8.726419443310997615e-01,-6.252667483500367052e-01,1.013284606333922921e-01
-2.120653704569459841e-01,4.839985800579751918e-01,-2.118659524912064676e-02,8.728545600438694096e-01,-6.250906361639378961e-01,8.205603101029557145e-02
-2.111925158969021055e-01,4.833734894218112421e-01,-2.110453921811035125e-02,8.730657569094557591e-01,-6.249337083942447801e-01,4.790479454994243935e-02
-2.103194501399926475e-01,4.827485557134170158e-01,-2.105663442356041012e-02,8.732758786000084372e-01,-6.247889545245794984e-01,1.206047942348423968e-01
-2.094461742613926425e-01,4.821237667588924580e-01,-2.093602962932556918e-02,8.734863372936321202e-01,-6.246055441841830147e-01,1.067826188066003934e-01
-2.085726879240989984e-01,4.814991612147082600e-01,-2.082924701051896976e-02,8.736955340899349443e-01,-6.244248136468202315e-01,8.963178607637037332e-02
-2.076989923900090518e-01,4.808747364010614311e-01,-2.073961522444259936e-02,8.739034701878546363e-01,-6.242533666267962023e-01,6.382654594511992519e-02
-2.068250889198212095e-01,4.802504830344346276e-01,-2.067578867849748092e-02,8.741021434547394664e-01,-6.244853306459507980e-01,-8.768939037645299972e-02
-2.059509867763664737e-01,4.796259977037886646e-01,-2.076347806887393274e-02,8.743089466150374411e-01,-6.242945662720332800e-01,-4.366937788739647108e-02
-2.050766778297514470e-01,4.790017031375166101e-01,-2.080714744676133085e-02,8.745166359098172082e-01,-6.241033782843117272e-01,-1.301422822666244150e-03
-2.042021611938416303e-01,4.783775997592322748e-01,-2.080844886958399878e-02,8.747247711199053199e-01,-6.239117587327067671e-01,3.947003343671105779e-02
-2.033274364227217190e-01,4.777536880004995545e-01,-2.076897883614728726e-02,8.749329050933589702e-01,-6.237208243138476771e-01,8.025695268735552612e-02
-2.024525035176283627e-01,4.771299671761857208e-01,-2.068872188345993041e-02,8.751400309643729836e-01,-6.235594101913722875e-01,4.394994632114891664e-02
-2.015773634866639963e-01,4.765064077659943442e-01,-2.064477193713878250e-02,8.753467589493584278e-01,-6.233785325278815570e-01,9.670786071162411346e-02
-2.007020167277146494e-01,4.758830292334664813e-01,-2.054806407642715757e-02,8.755530843659479201e-01,-6.231958765680084555e-01,7.574545417017965188e-02
-1.998264636433486896e-01,4.752598333568984756e-01,-2.047231862225697835e-02,8.757577436323524811e-01,-6.230472517123006870e-01,3.025452538772280264e-02
-1.989507058997163347e-01,4.746367861051861703e-01,-2.044206409686925505e-02,8.759625879252098679e-01,-6.228527340019074376e-01,6.997383616160091080e-02
-1.980747433117911183e-01,4.740139333711842484e-01,-2.037209026070765580e-02,8.761652604334076999e-01,-6.227496315060921939e-01,1.689416717133518375e-03
-1.971985780513577091e-01,4.733911837396781452e-01,-2.037040084399052361e-02,8.763691234844986910e-01,-6.225540383073795425e-01,4.257733067492954632e-02
-1.963222089278732208e-01,4.727686297013707906e-01,-2.032782351331559323e-02,8.765728393231410065e-01,-6.223648408488888784e-01,9.055351844870906941e-02
-1.954456360885500898e-01,4.721462648605219137e-01,-2.023726999486688549e-02,8.767759937896839606e-01,-6.221823060792343041e-01,6.602409123576888361e-02
-1.945688600947604041e-01,4.715240825544426695e-01,-2.017124590363111522e-02,8.769746872799073500e-01,-6.221754501123759606e-01,-3.795081750844868373e-02
-1.936918854074805019e-01,4.709019071043302751e-01,-2.020919672113956345e-02,8.771765841634865390e-01,-6.219776647105219602e-01,4.595020662286355972e-03
-1.928147088233170270e-01,4.702799294396197705e-01,-2.020460170047727599e-02,8.773788694202439009e-01,-6.217794629869326517e-01,4.553613434154736572e-02
-1.919373299538967848e-01,4.696581499766328549e-01,-2.015906556613572889e-02,8.775807745020914874e-01,-6.215977982267963942e-01,1.037070422942309167e-01
-1.910597491793946945e-01,4.690365521784060632e-01,-2.005535852384149678e-02,8.777824465771578710e-01,-6.214051145888717098e-01,8.608335316573155482e-02
-1.901819667328175367e-01,4.684151470638172055e-01,-1.996927517067576680e-02,8.779828787538224155e-01,-6.212225082104286811e-01,5.799241012065595169e-02
-1.893039838540637176e-01,4.677939245556067549e-01,-1.991128276055511084e-02,8.779701358589441229e-01,-6.316705484441388352e-01,8.604814861198452070e-01
-1.884260137182047767e-01,4.671622540071626029e-01,-1.905080127443526533e-02,8.781696969270452735e-01,-6.314593611003727069e-01,7.389182244368590613e-01
-1.875478440212777209e-01,4.665307946460622301e-01,-1.831188304999840574e-02,8.783606894313602531e-01,-6.312451424244496234e-01,6.201227377505402760e-01
-1.866694833318463531e-01,4.658995495036377665e-01,-1.769176031224786380e-02,8.785444121500142201e-01,-6.310232859472842959e-01,5.347390395190875223e-01
-1.857909389196963357e-01,4.652685262176904923e-01,-1.715702127272877506e-02,8.787219822627698740e-01,-6.307974510247389421e-01,4.838901986955893575e-01
-1.849122169374335656e-01,4.646377287666657585e-01,-1.667313107403318659e-02,8.788942039138308848e-01,-6.305704667831480981e-01,4.489601828502374770e-01
-1.840333227335197441e-01,4.640071582998825939e-01,-1.622417089118294992e-02,8.790615776881803844e-01,-6.303428641443280522e-01,4.221492464699800884e-01
-1.831542611558315548e-01,4.633768154357382762e-01,-1.580202164471296994e-02,8.792244517433824846e-01,-6.301147694230609941e-01,4.001873416469997058e-01
-1.822750367040881780e-01,4.627467006663152360e-01,-1.540183430306596955e-02,8.793830942697236086e-01,-6.298862233980011549e-01,3.814378649807115829e-01
-1.813956536098184635e-01,4.621168144429172453e-01,-1.502039643808525740e-02,8.795377252084171094e-01,-6.296572430756380845e-01,3.649688345120997157e-01
-1.805161158846100566e-01,4.614871571998416244e-01,-1.465542760357315712e-02,8.796885324013559160e-01,-6.294278375199933162e-01,3.501989046862665766e-01
-1.796364273522086941e-01,4.608577293623216109e-01,-1.430522869888689076e-02,8.798356808608227553e-01,-6.291980127962869540e-01,3.367403314777731027e-01
-1.787565916713478587e-01,4.602285313495253494e-01,-1.396848836740911814e-02,8.799793185748095992e-01,-6.289677737417577186e-01,3.243208638349507900e-01
-1.778766123527730503e-01,4.595995635757835762e-01,-1.364416750357416719e-02,8.801195803872922108e-01,-6.287371246672898151e-01,3.127413513901090569e-01
-1.769964927723857717e-01,4.589708264511163094e-01,-1.333142615218405741e-02,8.802565907259318756e-01,-6.285060696597882801e-01,3.018511070407905450e-01
-1.761162361816598354e-01,4.583423203814565028e-01,-1.302957504514326743e-02,8.803904655986722894e-01,-6.282746127247295087e-01,2.915327744532827947e-01
-1.752358457160611560e-01,4.577140457687317587e-01,-1.273804227068998408e-02,8.805213141049859082e-01,-6.280427578624566687e-01,2.816925960639271032e-01
-1.743553244019561688e-01,4.570860030108693239e-01,-1.245634967462605665e-02,8.806492396130318756e-01,-6.278105091176574559e-01,2.722539016482836138e-01
-1.734746751623431338e-01,4.564581925017516806e-01,-1.218409577297777276e-02,8.807743407001368263e-01,-6.275778706199891532e-01,2.631525943725022132e-01
-1.725939008216429982e-01,4.558306146311316698e-01,-1.192094317860527102e-02,8.808967119218273911e-01,-6.273448466249919031e-01,2.543339146763941572e-01
-1.717130041097211790e-01,4.552032697845067033e-01,-1.166660926392887668e-02,8.810164444546554341e-01,-6.271114415609070347e-01,2.457500397980655060e-01
-1.708319876652665270e-01,4.545761583429457908e-01,-1.142085922413081135e-02,8.811336266452496346e-01,-6.268776600860950232e-01,2.373582353303919923e-01
-1.699508540386212851e-01,4.539492806828596683e-01,-1.118350098880041901e-02,8.812483444896535012e-01,-6.266435071612248553e-01,2.291193677570880771e-01
-1.690696056941316250e-01,4.533226371756984285e-01,-1.095438162104333049e-02,8.813606820614345860e-01,-6.264089881438670293e-01,2.209966413618287828e-01
-1.681882450120701922e-01,4.526962281875545613e-01,-1.073338497968150118e-02,8.814707219034427776e-01,-6.261741089127293991e-01,2.129544520631311555e-01
-1.673067742901667432e-01,4.520700540786418142e-01,-1.052043052761836989e-02,8.815785453957738493e-01,-6.259388760359021475e-01,2.049572632718739684e-01
-1.664251957447709651e-01,4.514441152026059112e-01,-1.031547326434649643e-02,8.816842331112975106e-01,-6.257032970014313467e-01,1.969684049013244731e-01
-1.655435115116596634e-01,4.508184119056044548e-01,-1.011850485944517167e-02,8.817878651697608205e-01,-6.254673805429720179e-01,1.889486758589224435e-01
-1.646617236464898992e-01,4.501929445250614781e-01,-9.929556183586249474e-03,8.818895216021050976e-01,-6.252311371110516047e-01,1.808545829790263182e-01
-1.637798341248878076e-01,4.495677133879504295e-01,-9.748701600607223919e-03,8.819892827382977973e-01,-6.249945795770652790e-01,1.726359587789348393e-01
-1.628978448421495029e-01,4.489427188083733866e-01,-9.576065641828288358e-03,8.820872296350651398e-01,-6.247577243244821776e-01,1.642325274335832974e-01
-1.620157576125144383e-01,4.483179610840489215e-01,-9.411833114394705171e-03,8.821834445650009737e-01,-6.245205930167391228e-01,1.555686476515566186e-01
-1.611335741679494338e-01,4.476934404910321574e-01,-9.256264466743147762e-03,8.822780115966373238e-01,-6.242832156207333005e-01,1.465447506017787394e-01
-1.602512961563528071e-01,4.470691572754114107e-01,-9.109719716141368925e-03,8.823710173076130259e-01,-6.240456359410243570e-01,1.370223900951501872e-01
-1.593689251390451866e-01,4.464451116394703711e-01,-8.972697326046219501e-03,8.824625516912628642e-01,-6.238079226816169998e-01,1.267958326561292592e-01
-1.584864625873539101e-01,4.458213037167887416e-01,-8.845901493390090700e-03,8.825527093358943587e-01,-6.235701943527790503e-01,1.155317546786875649e-01
