px,pz,theta,vx,vz,theta_dot
-1.331401078538988703e+00,4.903760142594728588e-01,-7.154684725201342077e-02,4.755506403692945083e-01,9.528033886552849108e-01,-1.061256070902178994e-01
-1.330925527898619398e+00,4.913288176481281355e-01,-7.165297285910364466e-02,4.760552186996239721e-01,9.500337696793716979e-01,-5.187096448420575739e-02
-1.330449472679919865e+00,4.922788514178075281e-01,-7.170484382358785491e-02,4.765621522845165936e-01,9.472865014847882126e-01,1.274490412535232015e-02
-1.329972910527635444e+00,4.932261379192923179e-01,-7.169209891946250190e-02,4.770844485553943359e-01,9.447479882156889497e-01,1.516744428141210688e-01
-1.329495826079080123e+00,4.941708859075080174e-01,-7.154042447664837878e-02,4.775940003288371427e-01,9.420333096117632365e-01,7.083402426347312764e-02
-1.329018232078751360e+00,4.951129192171198068e-01,-7.146959045238490682e-02,4.782381063254483866e-01,9.412113296637720783e-01,-3.138964970899592588e-01
-1.328539993972425837e+00,4.960541305467836004e-01,-7.178348694947486730e-02,4.787468460471832610e-01,9.385074740505630064e-01,-2.256289600487275393e-01
-1.328061247126378630e+00,4.969926380208341543e-01,-7.200911590952359387e-02,4.792552467950839112e-01,9.357677241669067891e-01,-1.626531772312135027e-01
-1.327581991879583478e+00,4.979284057450010792e-01,-7.217176908675480840e-02,4.797648029098409705e-01,9.330217613763442941e-01,-1.090881629265391950e-01
-1.327102227076673691e+00,4.988614275063774084e-01,-7.228085724968134895e-02,4.802758371778548807e-01,9.302802686407450894e-01,-5.686582908958789234e-02
-1.326621951239495889e+00,4.997917077750181347e-01,-7.233772307877094077e-02,4.807889364735119520e-01,9.275565904902591807e-01,3.650797831072208344e-03
-1.326141162303022369e+00,5.007192643655083986e-01,-7.233407228093986785e-02,4.813109887677432530e-01,9.249508729197347678e-01,1.146404603772511882e-01
-1.325659851314254567e+00,5.016442152384281705e-01,-7.221943182056261845e-02,4.818324478092797514e-01,9.223373329732970083e-01,5.177384438210613782e-03
-1.325178018866445262e+00,5.025665525714014814e-01,-7.221425443612440598e-02,4.823545998622398301e-01,9.197448357589544932e-01,1.181457953392535537e-01
-1.324695664266583028e+00,5.034862974071604436e-01,-7.209610864078515313e-02,4.828746359321790527e-01,9.171236072987513088e-01,1.446087329040467162e-02
-1.324212789630650811e+00,5.044034210144592301e-01,-7.208164776749474700e-02,4.834015294494239945e-01,9.146091507943556742e-01,1.496159008159730353e-01
-1.323729388101201332e+00,5.053180301652535622e-01,-7.193203186667877780e-02,4.839168969463119585e-01,9.119365377373849224e-01,7.176676051550329172e-02
-1.323245471204254953e+00,5.062299667029909189e-01,-7.186026510616327911e-02,4.845440685351003474e-01,9.108304418518936574e-01,-2.870176528663865301e-01
-1.322760927135719911e+00,5.071407971448428365e-01,-7.214728275902966559e-02,4.850573770750344904e-01,9.081512905519033563e-01,-2.111953060939089077e-01
-1.322275869758644973e+00,5.080489484353947205e-01,-7.235847806512357705e-02,4.855713367031917471e-01,9.054526818545337585e-01,-1.537811997724209401e-01
-1.321790298421941845e+00,5.089544011172492111e-01,-7.251225926489600349e-02,4.860866422839890677e-01,9.027518132725735889e-01,-1.034580828847220524e-01
-1.321304211779657845e+00,5.098571529305218064e-01,-7.261571734778073106e-02,4.866034371657527724e-01,9.000563177079182742e-01,-5.358523424476863140e-02
-1.320817608342492067e+00,5.107572092482297599e-01,-7.266930258202550230e-02,4.871221807383931401e-01,8.973774387000150732e-01,4.680082871468212169e-03
-1.320330486161753747e+00,5.116545866869297576e-01,-7.266462249915403571e-02,4.876487737077361273e-01,8.948011078736490820e-01,1.108312520397516932e-01
-1.319842837388045975e+00,5.125493877948034127e-01,-7.255379124711427985e-02,4.881761655102416220e-01,8.922362186580724552e-01,2.311003429097402417e-04
-1.319354661222535752e+00,5.134416240134614950e-01,-7.255356014677137588e-02,4.887008988809525278e-01,8.896458593834433159e-01,9.776333458868809168e-02
-1.318865960323654773e+00,5.143312698728449428e-01,-7.245579681218268508e-02,4.892343839628407465e-01,8.871759356009849551e-01,-4.148272116319791369e-02
-1.318376725939691907e+00,5.152184458084458907e-01,-7.249727953334587915e-02,4.897538579433672878e-01,8.845229145154639427e-01,1.996164044867239362e-02
-1.317886972081748542e+00,5.161029687229613527e-01,-7.247731789289720006e-02,4.902889087437996007e-01,8.820802680495265502e-01,1.638555720102927160e-01
-1.317396683173004845e+00,5.169850489910108315e-01,-7.231346232088690928e-02,4.908097545902589398e-01,8.794440094023427967e-01,9.502835953407352820e-02
-1.316905873418414696e+00,5.178644930004131508e-01,-7.221843396135282922e-02,4.913441420988113317e-01,8.770109996186413737e-01,-5.080147894153798360e-02
-1.316414529276315859e+00,5.187415040000318278e-01,-7.226923544029437152e-02,4.918626322675634377e-01,8.743679849885912514e-01,6.040209679081053051e-03
-1.315922666644048222e+00,5.196158719850204610e-01,-7.226319523061529304e-02,4.923884153963549726e-01,8.718206527878511469e-01,1.101955421155302040e-01
-1.315430278228651773e+00,5.204876926378083635e-01,-7.215299968849976653e-02,4.929148961123638872e-01,8.692835663793061496e-01,2.505947202503994165e-03
-1.314937363332539411e+00,5.213569762041876388e-01,-7.215049374129725579e-02,4.934391463976615100e-01,8.667267673963132690e-01,9.949029160809896855e-02
-1.314443924186141643e+00,5.222237029715839363e-01,-7.205100344968916326e-02,4.939697931320390367e-01,8.642587215867356676e-01,-3.008106946953120753e-02
-1.313949954393009545e+00,5.230879616931706222e-01,-7.208108451915869186e-02,4.944893968746678636e-01,8.616478480202404144e-01,3.442284532915400319e-02
-1.313455464996134969e+00,5.239496095411908527e-01,-7.204666167382953179e-02,4.950482472767532838e-01,8.595774956766850661e-01,2.576554904190172524e-01
-1.312960416748858217e+00,5.248091870368675194e-01,-7.178900618341051143e-02,4.955686136855779744e-01,8.569776248624985104e-01,1.862528725515295025e-01
-1.312464848135172613e+00,5.256661646617299954e-01,-7.160275331085898254e-02,4.960867394426227150e-01,8.543725632925999181e-01,1.240089063971957645e-01
-1.311968761395730043e+00,5.265205372250225668e-01,-7.147874440446178035e-02,4.966069986979778084e-01,8.518160530280581844e-01,3.698642900931470301e-02
-1.311472154397032019e+00,5.273723532780506540e-01,-7.144175797545246343e-02,4.971710177854912205e-01,8.498833345990592925e-01,2.839900445519635275e-01
-1.310974983379246561e+00,5.282222366126496649e-01,-7.115776793090050623e-02,4.976891132946361651e-01,8.473129908388575826e-01,2.030901489479997601e-01
-1.310477294265951942e+00,5.290695496034885092e-01,-7.095467778195251041e-02,4.982036254298177202e-01,8.447213657045180568e-01,1.424320626943957335e-01
-1.309979090640522204e+00,5.299142709691930797e-01,-7.081224571925812117e-02,4.987183654674424704e-01,8.421536777361759984e-01,7.007542120847122524e-02
-1.309480372275054760e+00,5.307564246469292923e-01,-7.074217029804964751e-02,4.993425698017578962e-01,8.411438597906228942e-01,-3.046588700820351270e-01
-1.308981029705253096e+00,5.315975685067199086e-01,-7.104682916813168103e-02,4.998554281696776513e-01,8.385714460099096268e-01,-2.311075601817111635e-01
-1.308481174277083436e+00,5.324361399527298699e-01,-7.127793672831339578e-02,5.003693840638669954e-01,8.359833143499381114e-01,-1.762453622147701349e-01
-1.307980804893019489e+00,5.332721232670798450e-01,-7.145418209052815939e-02,5.008848637049789776e-01,8.333930291247080291e-01,-1.296274625943675818e-01
-1.307479920029314568e+00,5.341055162962045078e-01,-7.158380955312253213e-02,5.014018279353064100e-01,8.308056170007661612e-01,-8.591690015928132862e-02
-1.306978518201379336e+00,5.349363219132052816e-01,-7.166972645328181790e-02,5.019202229467893961e-01,8.282250345410986370e-01,-4.051420845858862835e-02
-1.306476597978432519e+00,5.357645469477463340e-01,-7.171024066174040701e-02,5.024403899065597034e-01,8.256604372960941740e-01,1.495422823744503582e-02
-1.305974157588525975e+00,5.365902073850424836e-01,-7.169528643350296659e-02,5.029688393013048708e-01,8.232070331428460452e-01,1.279582456108030453e-01
-1.305471188749224742e+00,5.374134144181853534e-01,-7.156732818789215966e-02,5.034923389612651068e-01,8.206862485383904504e-01,4.882839100547003985e-02
-1.304967696410263445e+00,5.382341006667237249e-01,-7.151849979688669479e-02,5.042370546865083680e-01,8.212642825883350595e-01,5.779190797717732586e-01
-1.304463459355576838e+00,5.390553649493120547e-01,-7.094058071711492608e-02,5.054315386416741163e-01,8.281275448925324856e-01,1.505269651476056403e+00
-1.303958027816935150e+00,5.398834924942046420e-01,-6.943531106563886890e-02,5.062092830582909375e-01,8.292624693273740188e-01,8.378213445974960205e-01
-1.303451818533876816e+00,5.407127549635319941e-01,-6.859748972104137699e-02,5.087245325229016180e-01,8.556185914390557201e-01,-6.505542732257010297e-01
-1.302943094001353996e+00,5.415683735549710054e-01,-6.924804399426708057e-02,5.092387449544658606e-01,8.532929121992081090e-01,-4.549707909801870009e-01
-1.302433855256399431e+00,5.424216664671701604e-01,-6.970301478524726368e-02,5.097444280317343646e-01,8.507737249118355605e-01,-3.275585631951997145e-01
-1.301924110828367676e+00,5.432724401920819846e-01,-7.003057334844246806e-02,5.102474414937625546e-01,8.481685576951751848e-01,-2.503187310129249554e-01
-1.301413863386873926e+00,5.441206087497771904e-01,-7.028089207945539818e-02,5.107514512275840302e-01,8.455437841626201045e-01,-1.945528066708958892e-01
-1.300903111935646450e+00,5.449661525339397627e-01,-7.047544488612629554e-02,5.112570217710644682e-01,8.429155066568153609e-01,-1.486235296689615848e-01
-1.300391854913875322e+00,5.458090680405965900e-01,-7.062406841579525751e-02,5.117641203049630994e-01,8.402889832029136752e-01,-1.071230221497456170e-01
-1.299880090793570364e+00,5.466493570237994648e-01,-7.073119143794499852e-02,5.122726225979566950e-01,8.376671358279069723e-01,-6.638027201767318641e-02
-1.299367818170972466e+00,5.474870241596273557e-01,-7.079757170996267557e-02,5.127824908851378316e-01,8.350536458754869162e-01,-2.207130095651320401e-02
-1.298855035680087422e+00,5.483220778055027944e-01,-7.081964301091918379e-02,5.132943153582291140e-01,8.324609703719707543e-01,3.636557013106848230e-02
-1.298341741364729129e+00,5.491545387758747232e-01,-7.078327744078811989e-02,5.138307080326628418e-01,8.302123700982225740e-01,2.204250791400342302e-01
-1.297827910656696559e+00,5.499847511459728944e-01,-7.056285236164808183e-02,5.143424897116654071e-01,8.276205534033584943e-01,1.663796870684402796e-01
-1.297313568166984954e+00,5.508123716993762464e-01,-7.039647267457964375e-02,5.148533686839693591e-01,8.250385886239733901e-01,1.094443971973107221e-01
-1.296798714798300889e+00,5.516374102880001740e-01,-7.028702827738232684e-02,5.153681334418749316e-01,8.225288712048910433e-01,1.326894393240185543e-02
-1.296283346664859115e+00,5.524599391592051045e-01,-7.027375933344992553e-02,5.158818366510021791e-01,8.200154805422694704e-01,1.068469825104901155e-01
-1.295767464828208038e+00,5.532799546397473289e-01,-7.016691235093944212e-02,5.163968376279133299e-01,8.175219090649732401e-01,6.974192477465210316e-03
-1.295251067990580207e+00,5.540974765488122511e-01,-7.015993815846197079e-02,5.169087255799054148e-01,8.149952222873581009e-01,8.943763049927923314e-02
-1.294734159265000351e+00,5.549124717710995913e-01,-7.007050052796269524e-02,5.174333514986581006e-01,8.126505200159034326e-01,-6.160458099383432640e-02
-1.294216725913501786e+00,5.557251222911154809e-01,-7.013210510895652450e-02,5.179413642748313951e-01,8.100786740701848565e-01,-1.838641454533188058e-02
-1.293698784549226932e+00,5.565352009651857168e-01,-7.015049152350186223e-02,5.184512560896621380e-01,8.075271981098937069e-01,3.955374841755220083e-02
-1.293180333293137307e+00,5.573427281632956642e-01,-7.011093777508431435e-02,5.189898801683708873e-01,8.053827217231662727e-01,2.420285401088400068e-01
-1.292661343412969011e+00,5.581481108850188111e-01,-6.986890923497547645e-02,5.194997205935949491e-01,8.028327126253893553e-01,1.879286405797095660e-01
-1.292141843692375502e+00,5.589509435976441898e-01,-6.968098059439577219e-02,5.200080338677784964e-01,8.002861130726386385e-01,1.366143560987229666e-01
-1.291621835658507633e+00,5.597512297107167800e-01,-6.954436623829704511e-02,5.205165863840707230e-01,7.977625944552623194e-01,7.130735141737808147e-02
-1.291101319072123665e+00,5.605489923051720780e-01,-6.947305888687967113e-02,5.211225410116767653e-01,7.966517524423687435e-01,-2.961563730559998442e-01
-1.290580196531111890e+00,5.613456440576144457e-01,-6.976921525993566575e-02,5.216288348237890782e-01,7.941176521168399338e-01,-2.338823622871626373e-01
-1.290058567696288128e+00,5.621397617097312338e-01,-7.000309762222282906e-02,5.221368131782773148e-01,7.915766725422940242e-01,-1.857736652886643192e-01
-1.289536430883109874e+00,5.629313383822734940e-01,-7.018887128751148674e-02,5.226465081993684203e-01,7.890358104904844350e-01,-1.447429514105894321e-01
-1.289013784374910543e+00,5.637203741927639955e-01,-7.033361423892207920e-02,5.231577610851032567e-01,7.864978044956022485e-01,-1.070566565837355322e-01
-1.288490626613825407e+00,5.645068719972595739e-01,-7.044067089550581917e-02,5.236703943343189449e-01,7.839643773668401039e-01,-6.996777433792293610e-02
-1.287966956219491088e+00,5.652908363746264042e-01,-7.051063866984373651e-02,5.241842878808179451e-01,7.814377166355139792e-01,-3.025347526815338334e-02
-1.287442771931610164e+00,5.660722740912619289e-01,-7.054089214511188866e-02,5.246996116702660196e-01,7.789240551111780153e-01,1.896363551641458423e-02
-1.286918072319939821e+00,5.668511981463730809e-01,-7.052192850959547454e-02,5.252204154449751083e-01,7.764848102760593118e-01,1.158008467604442898e-01
-1.286392851904494927e+00,5.676276829566491156e-01,-7.040612766283503576e-02,5.257395402921535288e-01,7.740237863669856555e-01,3.577224345547738715e-02
-1.285867112364202702e+00,5.684017067430161552e-01,-7.037035541937955441e-02,5.262712591283730257e-01,7.717534705189265098e-01,1.949100093912920773e-01
-1.285340841105074405e+00,5.691734602135350984e-01,-7.017544540998826852e-02,5.267867218524719952e-01,7.692563735889088594e-01,1.468842645538732394e-01
-1.284814054383221826e+00,5.699427165871240319e-01,-7.002856114543438981e-02,5.273018209152761093e-01,7.667744814614882998e-01,8.988099571853963576e-02
-1.284286752562306511e+00,5.707094910685854838e-01,-6.993868014971585390e-02,5.278275728275905188e-01,7.644598832462030646e-01,-4.821370806817681931e-02
-1.283758924989478967e+00,5.714739509518317329e-01,-6.998689385778403271e-02,5.283403127598287341e-01,7.619692042540505694e-01,-5.879785022782718640e-03
-1.283230584676719133e+00,5.722359201560858200e-01,-6.999277364280681590e-02,5.288550424211776457e-01,7.595018501144273904e-01,5.532898715646732829e-02
-1.282701729634297960e+00,5.729954220062002390e-01,-6.993744465565035484e-02,5.297336033418735823e-01,7.622235118801203857e-01,7.609602459509570149e-01
-1.282171996030956107e+00,5.737576455180803947e-01,-6.917648440969939583e-02,5.370354709680523753e-01,8.566489282708323882e-01,-1.216202916431716741e-01
-1.281634960559988157e+00,5.746142944463512592e-01,-6.929810470134256661e-02,5.375279716856663503e-01,8.539470498970775925e-01,-8.751610732487286048e-02
-1.281097432588302443e+00,5.754682414962483117e-01,-6.938562080866743365e-02,5.380217168285361673e-01,8.512505854409778694e-01,-5.302159127005030836e-02
-1.280559410871473958e+00,5.763194920816893108e-01,-6.943864239993748078e-02,5.385166186156215007e-01,8.485617629095977277e-01,-1.511199709146582304e-02
-1.280020894252858366e+00,5.771680538445989050e-01,-6.945375439702894393e-02,5.390129493243869252e-01,8.458880304357029312e-01,3.362952806372200565e-02
-1.279481881303534019e+00,5.780139418750346314e-01,-6.942012486896521894e-02,5.395174114124777764e-01,8.433296280785671506e-01,1.447326264799194129e-01
-1.278942363892121570e+00,5.788572715031131688e-01,-6.927539224248530081e-02,5.400149732071631847e-01,8.406755106576069281e-01,8.882757768544710664e-02
-1.278402348918914466e+00,5.796979470137707535e-01,-6.918656466479986000e-02,5.405305082375942982e-01,8.382954226631560424e-01,-7.492864619760511435e-02
-1.277861818410676920e+00,5.805362424364338692e-01,-6.926149331099747120e-02,5.410253185737406989e-01,8.356258345376507135e-01,-4.052977501894686196e-02
-1.277320793092103113e+00,5.813718682709715369e-01,-6.930202308601642047e-02,5.415212649940361889e-01,8.329648736216431759e-01,-1.249517571415691142e-03
-1.276779271827109152e+00,5.822048331445931479e-01,-6.930327260358783159e-02,5.420189406244704244e-01,8.303246301812814423e-01,5.397837548667969165e-02
