# px,py,pz,vx,vy,vz
5.002557445695401395e-01,4.733262017058793153e-02,1.769735890158872504e-01,-4.047271132469134475e-02,-1.451657358557633098e-03,4.253590474705009478e-03
5.002152718582154600e-01,4.733116851322937552e-02,1.769778426063619570e-01,-4.047031807899432315e-02,-1.597227338702133723e-03,4.629320197300224905e-03
5.001748015401364933e-01,4.732957128589067308e-02,1.769824719265592483e-01,-4.046763777732806378e-02,-1.742656771094253966e-03,5.004980778507500672e-03
5.001343339023591739e-01,4.732782862911957822e-02,1.769874769073377652e-01,-4.046467041969256662e-02,-1.887944761664322232e-03,5.380563635257989974e-03
5.000938692319394363e-01,4.732594068435791446e-02,1.769928574709730140e-01,-4.046141552925067164e-02,-2.033090416342666924e-03,5.756060661320002575e-03
5.000534078164101670e-01,4.732390759394157487e-02,1.769986135316343467e-01,-4.045787310600237885e-02,-2.178092602641037295e-03,6.131462319950374204e-03
5.000129499433041413e-01,4.732172950133893552e-02,1.770047449939542994e-01,-4.045404171943621507e-02,-2.322950307280472176e-03,6.506760504917415491e-03
4.999724959015847126e-01,4.731940655103165222e-02,1.770112517544592257e-01,-4.044992136955218032e-02,-2.467662576586654964e-03,6.881946633152279634e-03
4.999320459802151784e-01,4.731693888845506235e-02,1.770181337010923728e-01,-4.044551301002459465e-02,-2.612228576094559069e-03,7.257012121586118095e-03
4.998916004672051550e-01,4.731432665987896774e-02,1.770253907132139648e-01,-4.044081568717913799e-02,-2.756647232920578314e-03,7.631948387150083203e-03
4.998511596515179956e-01,4.731157001264604811e-02,1.770330226616011193e-01,-4.043582892417865032e-02,-2.900917652995041104e-03,8.006746846775327289e-03
4.998107238225938387e-01,4.730866909499305273e-02,1.770410294084479030e-01,-4.043055319786029167e-02,-3.045038882643631272e-03,8.381398917393003550e-03
4.997702932693959821e-01,4.730562405611041243e-02,1.770494108073653039e-01,-4.042498898506122207e-02,-3.189010027796676788e-03,8.755896015934263449e-03
4.997298682804109382e-01,4.730243504608261373e-02,1.770581667033812312e-01,-4.041913485526996141e-02,-3.332829955965927338e-03,9.130229082493102749e-03
4.996894491455556864e-01,4.729910221612664695e-02,1.770672969324637303e-01,-4.041299080848651665e-02,-3.476497951895645474e-03,9.504390010837830347e-03
4.996490361547472059e-01,4.729562571817474970e-02,1.770768013224745807e-01,-4.040655732154804086e-02,-3.620012704283645869e-03,9.878369741062440271e-03
4.996086295974256353e-01,4.729200570547046484e-02,1.770866796922156428e-01,-4.039983344078022093e-02,-3.763373557478836076e-03,1.025215969009808485e-02
4.995682297639848501e-01,4.728824233191298437e-02,1.770969318519057534e-01,-4.039281964302020994e-02,-3.906579438597610789e-03,1.062575079803875985e-02
4.995278369443418298e-01,4.728433575247438514e-02,1.771075576027038023e-01,-4.038551688194232797e-02,-4.049629274756363397e-03,1.099913448181561587e-02
4.994874514274598720e-01,4.728028612319962881e-02,1.771185567371856284e-01,-4.037792372703510185e-02,-4.192522410304001454e-03,1.137230358887128014e-02
4.994470735037328524e-01,4.727609360078932621e-02,1.771299290407744864e-01,-4.037004017829853159e-02,-4.335257831961563356e-03,1.174524762878827351e-02
4.994067034635545355e-01,4.727175834295736789e-02,1.771416742884032725e-01,-4.036186623573261023e-02,-4.477834407240799224e-03,1.211795897217206319e-02
4.993663415973187969e-01,4.726728050855012742e-02,1.771537922473754578e-01,-4.035340189933734473e-02,-4.620251182467392456e-03,1.249042808227948491e-02
4.993259881954194568e-01,4.726266025736765991e-02,1.771662826754577258e-01,-4.034464669227557504e-02,-4.762507323176315595e-03,1.286264685287885103e-02
4.992856435487271760e-01,4.725789775004448495e-02,1.771791453223106050e-01,-4.033560204505878127e-02,-4.904601994902542048e-03,1.323460717773847044e-02
4.992453079466820931e-01,4.725299314804957962e-02,1.771923799294883306e-01,-4.032626652717548332e-02,-5.046534124762466073e-03,1.360630142746381208e-02
4.992049816801549245e-01,4.724794661392481970e-02,1.772059862309157963e-01,-4.031664013862568119e-02,-5.188302580267836923e-03,1.397771863480023850e-02
4.991646650400162755e-01,4.724275831134455012e-02,1.772199639495505852e-01,-4.030672335624652797e-02,-5.329906765372207159e-03,1.434885212402753352e-02
4.991243583166600217e-01,4.723742840457918063e-02,1.772343128016746205e-01,-4.029651665687519063e-02,-5.471345249564101877e-03,1.471969235840253458e-02
4.990840618000031426e-01,4.723195705932961563e-02,1.772490324940330098e-01,-4.028601861000018908e-02,-5.612617257983138624e-03,1.509023027801923399e-02
4.990437757813931396e-01,4.722634444207163273e-02,1.772641227243110240e-01,-4.027523016929584337e-02,-5.753722492606094113e-03,1.546045825348310240e-02
4.990035005512238331e-01,4.722059071957902809e-02,1.772795831825645096e-01,-4.026415228843646665e-02,-5.894659105688980147e-03,1.583036674805097382e-02
4.989632363989354169e-01,4.721469606047334205e-02,1.772954135493125527e-01,-4.025278353691058575e-02,-6.035426799208572571e-03,1.619994765549116061e-02
4.989229836153984965e-01,4.720866063367413351e-02,1.773116134969680568e-01,-4.024112582206683386e-02,-6.176023844630173197e-03,1.656919239273481337e-02
4.988827424895764251e-01,4.720248460982950228e-02,1.773281826893607915e-01,-4.022917771339373783e-02,-6.316450241953781158e-03,1.693809237671308615e-02
4.988425133118630228e-01,4.719616815958754819e-02,1.773451207817375030e-01,-4.021693921089129764e-02,-6.456704381853988275e-03,1.730663950119428959e-02
4.988022963726521097e-01,4.718971145520569482e-02,1.773624274212386998e-01,-4.020441174507098647e-02,-6.596785370261122952e-03,1.767482422943525769e-02
4.987620919609070391e-01,4.718311466983543534e-02,1.773801022454681298e-01,-4.019159483909564429e-02,-6.736692670733382751e-03,1.804263940887861767e-02
4.987219003660679495e-01,4.717637797716470183e-02,1.773981448848770126e-01,-4.017848753929095795e-02,-6.876425091177871055e-03,1.841007502594404696e-02
4.986817218785286610e-01,4.716950155207352141e-02,1.774165549599029668e-01,-4.016509079933124060e-02,-7.015981618315627125e-03,1.877712249756269963e-02
4.986415567877293120e-01,4.716248557045520789e-02,1.774353320824005320e-01,-4.015140509605365227e-02,-7.155361358076979365e-03,1.914377371750288631e-02
4.986014053826332559e-01,4.715533020909713074e-02,1.774544758561180380e-01,-4.013742995262103291e-02,-7.294563416392256180e-03,1.951002010269575759e-02
